1601038484691,-1.577652,-0.59729004,0.7522888
1601038484711,-1.0215912,-0.16160583,0.9546814
1601038484732,-0.687088,-0.17012024,0.99516296
1601038484752,-0.384552,-0.07318115,0.850296
1601038484774,-0.022369385,0.66078186,0.61486816
1601038484792,0.19920349,1.8240509,0.4295044
1601038484812,0.24607849,2.6411133,0.23136902
1601038484832,0.22264099,1.9199219,0.051345825
1601038484853,0.15232849,0.34866333,0.19941711
1601038484872,0.28442383,-0.14135742,0.41140747
1601038484925,0.70414734,0.5947418,0.34428406
1601038484927,1.210144,1.3350983,0.5690613
1601038484933,1.6692657,1.9145966,1.4990387
1601038484953,1.7491608,2.1478882,2.3437958
1601038484973,1.671402,2.0062103,2.0859985
1601038484993,1.3773956,2.5303192,1.1911774
1601038485014,0.618927,2.094635,0.37730408
1601038485034,-0.71585083,-1.3706818,0.17384338
1601038485058,-0.9555359,-1.1341858,-0.23095703
1601038485075,-0.5102539,1.2189789,-0.6613159
1601038485115,-0.29400635,1.0804901,-0.7209778
1601038485116,0.012786865,0.78648376,-0.81152344
1601038485135,0.46658325,0.117492676,-1.0789032
1601038485155,1.0205231,-0.2340393,-1.0959473
1601038485175,1.465805,-0.13284302,-0.23521423
1601038485195,1.6511688,0.5201721,0.94189453
1601038485216,1.31987,1.0208435,0.71499634
1601038485241,0.46871948,0.9324188,-0.26397705
1601038485256,-0.111846924,-0.1552124,-0.30126953
1601038485275,-0.21092224,-0.7261963,-0.1968689
1601038485315,0.19494629,-0.47265625,-0.31936646
1601038485321,0.89056396,0.0131073,-0.46957397
1601038485338,1.4402466,0.5382843,-0.5121918
1601038485366,1.5606079,0.63201904,-0.6325531
1601038485387,0.98643494,0.9239044,-0.8967438
1601038485396,0.014923096,1.7654572,-1.1928864
1601038485421,-0.9150543,2.4376373,-1.5827789
1601038485448,-1.817337,3.5583038,-1.9343109
1601038485456,-2.6897888,3.5849304,-1.8661346
1601038485477,-3.5462646,3.689331,-1.8181915
1601038485515,-4.0661163,4.8547363,-1.9950256
1601038485555,-3.4631653,4.3710938,-2.2666779
1601038485555,-1.1217194,1.4980774,-2.1590881
1601038485561,0.88417053,2.0360413,-2.0834503
1601038485579,1.7395782,3.0693512,-1.361206
1601038485597,1.6255951,4.360443,0.105667114
1601038485617,1.1068115,5.075241,0.37625122
1601038485638,1.4295807,6.8648834,-0.07009888
1601038485660,2.7771454,6.8350525,-0.2948761
1601038485685,4.075699,5.93277,2.1362305E-4
1601038485699,3.9286957,6.9927216,-0.9073944
1601038485719,3.5068512,7.302704,-2.3572235
1601038485740,2.7803497,6.603897,-2.7812042
1601038485760,1.6777954,5.6600647,-1.9929047
1601038485780,1.3741913,4.723694,-1.7510834
1601038485806,2.0303955,3.1396484,-2.032318
1601038485820,2.86557,1.0975342,-2.0909119
1601038485842,3.8338928,-0.20314026,-2.236847
1601038485863,4.555069,-0.36720276,-2.1132812
1601038485880,4.5657196,0.6075134,-1.1598663
1601038485901,2.7292175,1.9284515,-0.12869263
1601038485924,-0.5326233,1.3894196,0.18023682
1601038485942,-1.0684509,-0.039093018,-0.032821655
1601038485961,0.10546875,0.11323547,0.0769043
1601038485982,0.61572266,0.28474426,0.18130493
1601038486003,0.70521545,0.32948303,0.055603027
1601038486025,0.5763092,0.7651825,0.10247803
1601038486041,1.335846,0.5894165,0.3836975
1601038486062,3.9872894,0.45411682,0.7554779
1601038486082,2.8740845,2.0243225,0.803421
1601038486102,-1.6777954,1.1795654,-0.037078857
1601038486123,-0.8000183,0.68421936,-0.62083435
1601038486150,-0.09587097,1.4682465,-0.4983368
1601038486163,-0.56777954,1.79422,-0.7017975
1601038486182,-2.0346527,1.4725189,-0.4802246
1601038486203,-2.6865997,0.61283875,-0.05091858
1601038486224,-1.0876312,-0.19462585,0.7086029
1601038486242,-0.9267731,-0.51420593,0.81407166
1601038486263,-1.0343628,-0.45135498,0.49235535
1601038486283,-0.8511505,-0.5259247,0.3656006
1601038486303,-0.8223877,-0.6793213,0.23457336
1601038486323,-0.7275696,-0.81781006,0.20793152
1601038486344,-0.5262451,-0.8231354,0.23243713
1601038486364,-0.47297668,-1.2385864,0.2303009
1601038486384,-0.5528717,-2.0737457,0.2217865
1601038486409,0.020248413,-1.9810791,0.21646118
1601038486425,0.26312256,-1.0766602,0.34960938
1601038486445,0.026641846,-0.6335144,0.33470154
1601038486465,0.14595032,0.9047241,0.2761078
1601038486485,-0.09587097,2.3396454,0.2952881
1601038486506,0.32383728,3.179062,0.26119995
1601038486525,0.6732483,3.43367,0.23243713
1601038486546,0.4463501,3.0523071,0.117385864
1601038486566,0.14381409,2.1074066,0.119522095
1601038486586,-0.24607849,0.93455505,-0.054122925
1601038486607,-0.42396545,-0.014602661,-0.2511902
1601038486627,-0.41758728,-0.5110016,-0.36517334
1601038486648,-0.6221161,-0.8508301,-0.43655396
1601038486668,-0.45167542,-0.8838501,-0.45999146
1601038486688,0.09587097,-0.46946716,-0.39819336
1601038486709,-0.16085815,-0.6420288,-0.31085205
1601038486728,-0.37496948,-0.4055481,-1.0884857
1601038486747,-0.7094574,-0.25534058,-1.9321747
1601038486768,-0.7424927,0.565979,-1.6669312
1601038486788,-0.5507355,1.5492096,-0.9777069
1601038486809,-0.88842773,0.3380127,-0.7806244
1601038486829,-0.7819061,-0.046554565,-0.86265564
1601038486849,-0.25352478,0.40830994,-0.7806244
1601038486869,-0.19494629,0.22721863,-0.86798096
1601038486890,-0.5571289,0.54893494,-1.0064697
1601038486909,-1.2527466,0.9729004,-1.2482758
1601038486930,-1.993103,0.32629395,-1.7351074
1601038486950,-1.8450317,-0.44496155,-1.5550842
1601038486970,-0.99601746,0.36250305,-0.8690491
1601038486991,-0.4974823,0.35717773,-0.63150024
1601038487010,0.13209534,0.04399109,-0.03919983
1601038487031,0.54008484,-0.33737183,0.4018097
1601038487052,0.9800415,-1.0745392,0.92059326
1601038487071,1.1323853,-1.9150238,0.9280548
1601038487091,0.6998749,-0.71447754,-0.58036804
1601038487112,0.12890625,0.61390686,-1.3111267
1601038487133,0.030899048,0.598999,-1.363327
1601038487154,-0.003189087,0.0045776367,-0.6421509
1601038487175,0.0703125,0.033340454,0.27078247
1601038487195,0.1683197,-0.025253296,0.20899963
1601038487217,0.06391907,-0.17544556,-0.04347229
1601038487235,-0.13848877,-0.23510742,-0.049865723
1601038487256,-0.34513855,-1.6380615,0.2952881
1601038487277,-0.6348877,-3.3169098,0.8066101
1601038487294,-0.41970825,-0.31819153,0.38157654
1601038487315,0.009597778,0.85998535,-0.037078857
1601038487334,-0.46551514,0.5372162,0.4252472
1601038487354,-0.49002075,0.8067169,0.44015503
1601038487373,-0.08628845,-0.03164673,0.43910217
1601038487393,-0.21624756,0.028015137,0.58184814
1601038487414,-0.48788452,0.614975,0.198349
1601038487435,-0.7893524,0.66078186,-0.28741455
1601038487454,-0.52090454,-0.8891754,-0.3449402
1601038487475,0.02130127,-1.5592346,-0.420578
1601038487496,0.36219788,-1.0052948,-1.7862396
1601038487515,0.49427795,-1.6029053,-2.0046234
1601038487535,0.12251282,-1.7094269,-1.3654633
1601038487555,-1.6074829,-0.24575806,-0.71777344
1601038487575,-2.2445068,0.85572815,-0.08288574
1601038487596,-2.0591583,1.8070068,-0.11483765
1601038487617,-1.1643372,1.6898346,-1.1662598
1601038487637,0.88098145,-1.4537659,-1.9066162
1601038487657,0.98324585,-1.9725494,-1.2259064
1601038487677,0.008529663,0.41363525,-0.71032715
1601038487697,0.083099365,0.31243896,-0.75613403
1601038487718,0.0660553,0.010971069,-0.43655396
1601038487739,-0.12463379,0.12602234,-0.16703796
1601038487757,-0.36750793,0.14199829,-0.009384155
1601038487778,-0.5699158,0.12495422,0.08862305
1601038487797,-0.5933533,0.10684204,0.19621277
1601038487818,-0.77230835,0.087677,0.26545715
1601038487838,-0.99494934,0.13241577,-0.0019226074
1601038487859,-0.34088135,-0.26387024,-0.16064453
1601038487880,-0.028762817,-0.6857147,-0.19898987
1601038487898,-0.22264099,-0.7826538,-0.23947144
1601038487919,-0.4772339,-0.2564087,-0.17875671
1601038487939,-0.67111206,0.0077819824,-0.18408203
1601038487959,-0.6860199,-0.1594696,-0.23628235
1601038487979,-0.6817627,-0.23510742,-0.31404114
1601038487999,-0.7073364,-0.20314026,-0.39500427
1601038488020,-0.72117615,-0.12963867,-0.48661804
1601038488039,-0.6956177,-0.14668274,-0.46211243
1601038488062,-0.6764374,-0.22338867,-0.44613647
1601038488080,-0.6647186,-0.275589,-0.46318054
1601038488100,-0.6721802,-0.20527649,-0.45785522
1601038488120,-0.6285095,-0.21166992,-0.43548584
1601038488140,-0.6125183,-0.24043274,-0.40779114
1601038488160,-0.5773773,-0.18609619,-0.43655396
1601038488181,-0.49427795,-0.18504333,-0.49301147
1601038488202,-0.5475464,-0.23085022,-0.5036621
1601038488222,-0.64767456,-0.21699524,-0.4994049
1601038488244,-0.6732483,-0.18930054,-0.49513245
1601038488263,-0.66578674,-0.2340393,-0.5047302
1601038488283,-0.6529999,-0.275589,-0.55693054
1601038488303,-0.6487427,-0.28623962,-0.5324249
1601038488323,-0.64767456,-0.20953369,-0.4994049
1601038488343,-0.62423706,-0.2255249,-0.4748993
1601038488363,-0.56352234,-0.275589,-0.4663849
1601038488383,-0.5241089,-0.27452087,-0.43762207
1601038488403,-0.46977234,-0.2106018,-0.41418457
1601038488424,-0.39840698,-0.15307617,-0.4152527
1601038488444,-0.36750793,-0.12858582,-0.4525299
1601038488465,-0.38136292,-0.09661865,-0.48661804
1601038488484,-0.38349915,-0.07318115,-0.4802246
1601038488503,-0.38243103,-0.06253052,-0.455719
1601038488523,-0.37496948,-0.069992065,-0.44506836
1601038488544,-0.33236694,-0.099823,-0.4056549
1601038488564,-0.24287415,-0.12324524,-0.38009644
1601038488585,-0.14807129,-0.09875488,-0.3918152
1601038488604,-0.07136536,-0.091293335,-0.3310852
1601038488626,-0.03515625,-0.14775085,-0.18301392
1601038488646,-0.04899597,-0.22338867,-0.061584473
1601038488665,-0.046875,-0.25108337,2.1362305E-4
1601038488685,0.028762817,-0.2020874,0.04069519
1601038488706,0.12358093,-0.14775085,0.09715271
1601038488726,0.16937256,-0.091293335,0.09075928
1601038488746,0.19281006,-0.018859863,0.10140991
1601038488766,0.16085815,-0.025253296,0.12164307
1601038488787,0.15020752,-0.016723633,0.151474
1601038488807,0.14595032,-7.4768066E-4,0.18556213
1601038488828,0.14167786,-0.018859863,0.20474243
1601038488848,0.1768341,0.005645752,0.1706543
1601038488867,0.15766907,0.008834839,0.14614868
1601038488888,0.11291504,-0.14881897,0.10992432
1601038488908,0.06498718,-0.16479492,0.01725769
1601038488928,0.07777405,-0.23617554,-0.063705444
1601038488948,-0.019165039,-0.124313354,0.016189575
1601038488968,0.10014343,-0.060394287,0.08648682
1601038488989,0.26844788,-0.28198242,0.08755493
1601038489009,0.026641846,-0.20527649,-0.034942627
1601038489031,-0.18215942,-0.20741272,-0.06263733
1601038489054,-0.24287415,-0.24362183,-0.042404175
1601038489070,-0.21199036,-0.24468994,-0.056243896
1601038489090,-0.18322754,-0.19781494,-0.10205078
1601038489110,-0.17150879,-0.17437744,-0.14041138
1601038489130,-0.1800232,-0.17118835,-0.10525513
1601038489409,-0.24180603,-0.16693115,-0.12548828
1601038489409,-0.29400635,-0.13923645,-0.13294983
1601038489410,-0.24180603,-0.069992065,-0.09140015
1601038489410,-0.12037659,-0.016723633,-0.021102905
1601038489410,-0.051132202,0.041870117,0.046020508
1601038489410,-0.069244385,0.04399109,0.12484741
1601038489411,-0.1257019,0.096191406,0.18981934
1601038489411,-0.20878601,0.12814331,0.19195557
1601038489412,-0.255661,0.12921143,0.1429596
1601038489413,-0.2077179,0.169693,0.115249634
1601038489414,-0.113983154,0.11216736,0.10140991
1601038489414,-0.07029724,0.072753906,0.030029297
1601038489414,-0.08201599,0.16329956,-0.08074951
1601038489420,-0.04473877,0.19206238,-0.10951233
1601038489434,0.004257202,0.14518738,-0.06903076
1601038489719,0.026641846,0.14732361,-0.028549194
1601038489720,0.055389404,0.14093018,0.018310547
1601038489720,0.08415222,0.13774109,0.06625366
1601038489720,0.116119385,0.1462555,0.117385864
1601038489723,0.15872192,0.21870422,0.15679932
1601038489723,0.18748474,0.35717773,0.16638184
1601038489724,0.19813538,0.45199585,0.18130493
1601038489724,0.22903442,0.425354,0.2175293
1601038489725,0.26098633,0.35824585,0.26332092
1601038489725,0.2940216,0.31776428,0.27503967
1601038489725,0.29507446,0.263443,0.24201965
1601038489726,0.26419067,0.16223145,0.20367432
1601038489726,0.2237091,0.030151367,0.21646118
1601038489727,0.21517944,0.07168579,0.25694275
1601038489739,0.26312256,0.16757202,0.28463745
1601038489757,0.30892944,0.17822266,0.26759338
1601038489776,0.31851196,0.12602234,0.19514465
1601038489796,0.28016663,0.06210327,0.11206055
1601038489819,0.24394226,0.0045776367,0.043884277
1601038489840,0.23010254,-0.0572052,0.025772095
1601038489858,0.20452881,-0.058273315,0.051345825
1601038489879,0.15872192,0.02268982,0.074783325
1601038489899,0.11079407,0.09832764,0.09715271
1601038489922,0.09161377,0.061035156,0.13656616
1601038489940,0.11186218,0.0035095215,0.16638184
1601038489960,0.14167786,0.042922974,0.17277527
1601038489981,0.16937256,0.09300232,0.16851807
1601038490251,0.21517944,0.017364502,0.18237305
1601038490251,0.2428894,-0.019927979,0.20367432
1601038490251,0.25779724,0.021621704,0.22285461
1601038490252,0.25354004,0.06636047,0.26119995
1601038490252,0.23329163,0.11323547,0.3283081
1601038490252,0.2268982,0.15690613,0.38796997
1601038490253,0.24926758,0.1462555,0.43377686
1601038490254,0.28549194,0.09939575,0.47105408
1601038490254,0.34620667,0.047195435,0.47958374
1601038490255,0.3728485,0.052520752,0.46359253
1601038490255,0.34727478,0.13027954,0.43589783
1601038490255,0.2972107,0.17822266,0.4295044
1601038490255,0.21199036,0.19206238,0.4582672
1601038490262,0.19920349,0.117492676,0.500885
1601038490279,0.2268982,0.12281799,0.500885
1601038490300,0.255661,0.19419861,0.48277283
1601038490320,0.25354004,0.20484924,0.467865
1601038490340,0.24926758,0.13134766,0.4263153
1601038490362,0.21838379,0.10897827,0.34960938
1601038490382,0.17576599,0.16436768,0.2952881
1601038490402,0.12677002,0.18141174,0.30274963
1601038490422,0.13635254,0.11216736,0.35281372
1601038490443,0.18003845,0.105773926,0.40820312
1601038490463,0.25247192,0.14945984,0.4454956
1601038490484,0.33129883,0.14093018,0.4486847
1601038490502,0.39201355,0.07807922,0.44761658
1601038490522,0.44421387,0.03866577,0.42738342
1601038490542,0.46018982,0.056777954,0.36772156
1601038490563,0.43037415,0.07489014,0.33363342
1601038490582,0.37391663,0.08660889,0.3751831
1601038490603,0.3249054,0.09832764,0.4305725
1601038490623,0.30467224,0.11109924,0.44015503
1601038490642,0.302536,0.084472656,0.4252472
1601038490663,0.2982788,0.03440857,0.4018097
1601038490684,0.3014679,-0.0082092285,0.3751831
1601038490703,0.29081726,-0.011398315,0.33683777
1601038490723,0.26737976,0.03227234,0.31446838
1601038490744,0.2471466,0.042922974,0.33576965
1601038490764,0.2503357,0.029083252,0.37197876
1601038490785,0.26419067,0.054641724,0.38583374
1601038490805,0.3174591,0.072753906,0.3709259
1601038490825,0.37496948,0.040802002,0.34855652
1601038490845,0.396286,0.040802002,0.33044434
1601038490866,0.38989258,0.07914734,0.32724
1601038490885,0.3717804,0.087677,0.3421631
1601038491174,0.36538696,0.07168579,0.36026
1601038491175,0.37391663,0.068496704,0.3794403
1601038491176,0.38136292,0.08340454,0.38796997
1601038491176,0.38349915,0.094055176,0.38157654
1601038491176,0.3771057,0.06529236,0.37730408
1601038491177,0.33236694,0.068496704,0.37625122
1601038491177,0.29188538,0.07595825,0.39648438
1601038491177,0.26312256,0.08660889,0.41140747
1601038491177,0.23010254,0.12388611,0.4018097
1601038491178,0.22477722,0.10684204,0.3932953
1601038491178,0.25779724,0.014160156,0.38157654
1601038491178,0.31532288,-0.005004883,0.3283081
1601038491179,0.35473633,0.030151367,0.26332092
1601038491179,0.36006165,0.0045776367,0.22923279
1601038491190,0.32810974,0.014160156,0.22497559
1601038491208,0.28016663,0.07914734,0.22923279
1601038491228,0.269516,0.080215454,0.24415588
1601038491249,0.28016663,0.017364502,0.27931213
1601038491269,0.2940216,0.025878906,0.31233215
1601038491288,0.30892944,0.10044861,0.31340027
1601038491310,0.2886963,0.12495422,0.30700684
1601038491330,0.2652588,0.051452637,0.3038025
1601038491350,0.25354004,-0.013534546,0.29421997
1601038491370,0.2737732,-0.018859863,0.27398682
1601038491391,0.28016663,0.031204224,0.25587463
1601038491410,0.25993347,0.05570984,0.2579956
1601038491431,0.2471466,0.0131073,0.26332092
1601038491451,0.23329163,0.025878906,0.25054932
1601038491473,0.23756409,0.07489014,0.23776245
1601038491491,0.24075317,0.06210327,0.23883057
1601038491512,0.23329163,0.042922974,0.245224
1601038491532,0.2428894,0.040802002,0.245224
1601038491551,0.24075317,0.04612732,0.23776245
1601038491572,0.2194519,0.08340454,0.23457336
1601038491592,0.20347595,0.06636047,0.24308777
1601038491612,0.19813538,0.012039185,0.25054932
1601038491633,0.21092224,0.025878906,0.24415588
1601038491652,0.20559692,0.084472656,0.23776245
1601038491673,0.18003845,0.08979797,0.23776245
1601038491693,0.15553284,0.025878906,0.2260437
1601038491713,0.15127563,3.2043457E-4,0.21218872
1601038491734,0.16192627,0.008834839,0.19621277
1601038491756,0.1491394,0.0365448,0.17384338
1601038491774,0.1171875,0.04399109,0.16426086
1601038491793,0.09587097,0.031204224,0.16000366
1601038491817,0.08203125,0.033340454,0.14401245
1601038491834,0.106536865,-7.4768066E-4,0.13763428
1601038491854,0.12783813,-0.011398315,0.11312866
1601038491875,0.1491394,0.014160156,0.07371521
1601038491895,0.13848877,0.02268982,0.049209595
1601038491915,0.12677002,-0.0018157959,0.04069519
1601038491935,0.1299591,0.006713867,0.02897644
1601038491964,0.140625,0.008834839,0.0129852295
1601038491975,0.11930847,-0.017791748,0.009796143
1601038491996,0.090545654,-0.020980835,0.007659912
1601038492016,0.07243347,-0.020980835,0.0023345947
1601038492036,0.05859375,-0.027374268,-0.004058838
1601038492056,0.040481567,-0.0337677,-0.013641357
1601038492077,0.024505615,-0.04335022,-0.023223877
1601038492097,0.007461548,-0.041229248,-0.01789856
1601038492117,-0.0010681152,-0.016723633,-0.024291992
1601038492142,0.0053253174,-0.013534546,-0.030685425
1601038492159,0.022369385,-0.039093018,-0.023223877
1601038492179,0.050064087,-0.054016113,-0.009384155
1601038492200,0.07350159,-0.040161133,-0.007247925
1601038492218,0.078826904,-0.027374268,-0.014709473
1601038492238,0.07350159,-0.029510498,-0.012573242
1601038492258,0.069244385,-0.049743652,-0.0061798096
1601038492277,0.06391907,-0.03590393,-0.011505127
1601038492297,0.051132202,-0.006072998,-0.023223877
1601038492317,0.038345337,-0.017791748,-0.026428223
1601038492338,0.02557373,-0.020980835,-0.023223877
1601038492358,0.024505615,-7.4768066E-4,-0.016830444
1601038492379,0.022369385,0.002456665,0.0066070557
1601038492399,0.031967163,-0.017791748,0.04069519
1601038492419,0.050064087,-0.006072998,0.060928345
1601038492440,0.07350159,0.0131073,0.057739258
1601038492460,0.08415222,-0.006072998,0.043884277
1601038492481,0.08628845,-0.046554565,0.02684021
1601038492500,0.08735657,-0.050811768,-8.544922E-4
1601038492521,0.06072998,-0.018859863,-0.03919983
1601038492541,0.017044067,-0.013534546,-0.065841675
1601038492563,-0.027694702,-0.029510498,-0.06477356
1601038492581,-0.047927856,-0.027374268,-0.058380127
1601038492602,-0.04899597,-0.014602661,-0.05731201
1601038492624,-0.041549683,-0.012466431,-0.049865723
1601038492641,-0.030883789,-0.015655518,-0.028549194
1601038492922,-0.018112183,-0.0082092285,-0.00831604
1601038492922,0.0010681152,0.0035095215,2.1362305E-4
1601038492923,0.015975952,-0.009262085,0.0066070557
1601038492923,0.028762817,-0.013534546,0.014053345
1601038492923,0.030899048,3.2043457E-4,0.020446777
1601038492924,0.027694702,0.0013885498,0.02897644
1601038492924,0.02130127,-0.005004883,0.035354614
1601038492924,0.02130127,-0.006072998,0.031097412
1601038492925,0.015975952,0.0077819824,0.025772095
1601038492925,0.008529663,0.0077819824,0.025772095
1601038492925,0.004257202,0.005645752,0.030029297
1601038492926,0.0032043457,0.0131073,0.030029297
1601038492926,0.012786865,0.0077819824,0.041748047
1601038492926,0.02130127,-0.014602661,0.05986023
1601038492944,0.017044067,0.02482605,0.03642273
1601038492964,-0.003189087,0.07701111,0.0012664795
1601038492984,-0.0021209717,-0.02204895,0.02470398
1601038493005,0.024505615,-0.10940552,0.041748047
1601038493025,0.067108154,-0.034835815,-0.0029907227
1601038493045,0.07243347,0.035476685,-0.016830444
1601038493065,0.043685913,-0.0071411133,0.010864258
1601038493086,0.015975952,-0.048690796,0.023651123
1601038493107,0.027694702,-0.026306152,0.0023345947
1601038493128,0.05859375,-0.0103302,-0.0029907227
1601038493147,0.06391907,-0.039093018,0.033233643
1601038493168,0.059661865,-0.027374268,0.063064575
1601038493189,0.05645752,0.019500732,0.053466797
1601038493210,0.039413452,0.017364502,0.027908325
1601038493226,0.031967163,-0.030578613,0.022583008
1601038493248,0.040481567,-0.050811768,0.041748047
1601038493267,0.055389404,-0.014602661,0.053466797
1601038493287,0.06285095,0.023757935,0.05027771
1601038493307,0.057525635,0.008834839,0.049209595
1601038493328,0.042617798,-0.011398315,0.055603027
1601038493348,0.045806885,-0.005004883,0.070510864
1601038493368,0.057525635,0.010971069,0.09820557
1601038493389,0.0703125,0.026947021,0.11206055
1601038493408,0.07670593,0.020553589,0.10992432
1601038493429,0.08842468,-0.0018157959,0.10354614
1601038493451,0.10333252,-0.020980835,0.10247803
1601038493471,0.10972595,-0.012466431,0.10247803
1601038493490,0.10546875,0.026947021,0.09075928
1601038493508,0.10014343,0.02268982,0.0811615
