1601038484693,0.17638433,0.05838645,0.7638008,0.6181326,0.5235988
1601038484712,0.15830025,0.032303646,0.78367716,0.5997896,0.5235988
1601038484733,0.15733129,0.0071115037,0.79544604,0.58520246,0.5235988
1601038484752,0.16043587,-0.012026325,0.80292034,0.57396394,0.5235988
1601038484773,0.15802169,-0.019264102,0.8090977,0.5657022,0.5235988
1601038484793,0.15470129,-0.016619861,0.81222737,0.5622081,0.5235988
1601038484814,0.14837344,-0.004634496,0.8130186,0.56299603,0.5235988
1601038484833,0.13473846,0.009801788,0.81521046,0.56318855,0.5235988
1601038484853,0.122187525,0.018367484,0.8192357,0.5599873,0.5235988
1601038484876,0.11433088,0.022119086,0.82460755,0.5535897,0.5235988
1601038484926,0.10428221,0.031630527,0.8301513,0.5467847,0.5235988
1601038484930,0.08671863,0.050701972,0.8381068,0.5361774,0.5235988
1601038484934,0.071848944,0.072552286,0.849702,0.5172817,0.5235988
1601038484957,0.070119396,0.091793865,0.86139125,0.49463347,0.5235988
1601038484973,0.0752011,0.11214563,0.8686841,0.4766089,0.5235988
1601038484994,0.07339657,0.1357497,0.87127507,0.4659021,0.5235988
1601038485015,0.0646778,0.15562761,0.87070405,0.46202958,0.5235988
1601038485035,0.07645592,0.14679421,0.86978483,0.4648444,0.5235988
1601038485058,0.08877177,0.13208714,0.86761117,0.47108752,0.5235988
1601038485078,0.08027818,0.13563088,0.8642797,0.47768217,0.5235988
1601038485116,0.06669332,0.14128499,0.8616999,0.48276687,0.5235988
1601038485117,0.055432554,0.14904343,0.8579727,0.4884631,0.5235988
1601038485137,0.052716397,0.15617241,0.8518841,0.4971163,0.5235988
1601038485156,0.056083098,0.16262716,0.845579,0.5053743,0.5235988
1601038485176,0.05872961,0.17234035,0.8438401,0.5047608,0.5235988
1601038485196,0.06381568,0.18779343,0.8462589,0.49447656,0.5235988
1601038485217,0.070742436,0.20278671,0.8465221,0.4871072,0.5235988
1601038485242,0.06468815,0.2126506,0.8444483,0.487342,0.5235988
1601038485257,0.06424371,0.21102616,0.8432527,0.49016887,0.5235988
1601038485281,0.06918517,0.20280689,0.8432671,0.49293342,0.5235988
1601038485316,0.074310236,0.19891113,0.84201926,0.4958991,0.5235988
1601038485321,0.077804126,0.20430283,0.8387954,0.49862725,0.5235988
1601038485339,0.07964316,0.21895671,0.8337593,0.50056005,0.5235988
1601038485388,0.08266656,0.23699659,0.82660514,0.503709,0.5235988
1601038485388,0.080152795,0.25206253,0.8193098,0.5086959,0.5235988
1601038485398,0.06522407,0.26409614,0.81312156,0.5146187,0.5235988
1601038485422,0.037146788,0.270831,0.8081717,0.5216601,0.5235988
1601038485451,-0.0074914224,0.2772891,0.8027187,0.5279179,0.5235988
1601038485461,-0.057904184,0.2776662,0.7978586,0.5319495,0.5235988
1601038485479,-0.11305922,0.2692755,0.79408675,0.5330428,0.5235988
1601038485516,-0.17853358,0.2594496,0.787234,0.53016436,0.5235988
1601038485555,-0.23467141,0.25292543,0.7745201,0.5301667,0.5235988
1601038485556,-0.25524637,0.24639818,0.7623729,0.5412252,0.5235988
1601038485558,-0.27415654,0.2533005,0.74415773,0.55399126,0.5235988
1601038485579,-0.29742453,0.27452365,0.72327375,0.55950916,0.5235988
1601038485598,-0.32203603,0.30975413,0.7052852,0.5503799,0.5235988
1601038485618,-0.3484923,0.34386125,0.6877896,0.53596455,0.5235988
1601038485639,-0.38554725,0.3865317,0.65842015,0.51810175,0.5235988
1601038485660,-0.41471666,0.43577784,0.6193153,0.5045357,0.5235988
1601038485683,-0.42920846,0.48992503,0.5753896,0.4946517,0.5235988
1601038485699,-0.45709676,0.5411408,0.5173876,0.48014504,0.5235988
1601038485720,-0.4926101,0.582614,0.44872555,0.46534032,0.5235988
1601038485740,-0.5257917,0.61198664,0.38320974,0.44962844,0.5235988
1601038485760,-0.5521928,0.63241327,0.3321025,0.42993543,0.5235988
1601038485781,-0.5728868,0.6453324,0.28939578,0.41424248,0.5235988
1601038485801,-0.587186,0.64766103,0.25071362,0.41580102,0.5235988
1601038485824,-0.5921877,0.64116037,0.21817175,0.43660986,0.5235988
1601038485844,-0.5888308,0.63077307,0.1860677,0.46987495,0.5235988
1601038485863,-0.5783599,0.6224049,0.15064253,0.5053898,0.5235988
1601038485881,-0.5620372,0.62733674,0.11223755,0.5272244,0.5235988
1601038485904,-0.5495556,0.650574,0.08039112,0.51795685,0.5235988
1601038485925,-0.55030406,0.66571826,0.0765718,0.4981179,0.5235988
1601038485943,-0.5548748,0.6633161,0.08548938,0.4947902,0.5235988
1601038485963,-0.5538033,0.66291744,0.085303046,0.49655384,0.5235988
1601038485982,-0.5492803,0.6661264,0.08095351,0.49800944,0.5235988
1601038486003,-0.54476345,0.66878396,0.075684935,0.5002326,0.5235988
1601038486026,-0.5406199,0.6724997,0.06998379,0.5005762,0.5235988
1601038486041,-0.53028107,0.6722308,0.063750304,0.5126828,0.5235988
1601038486062,-0.5042745,0.6775862,0.039371032,0.53388584,0.5235988
1601038486084,-0.48455307,0.7061814,0.0073216255,0.51620007,0.5235988
1601038486103,-0.4927612,0.7153084,0.012714355,0.49533683,0.5235988
1601038486124,-0.5013086,0.7150817,0.012179945,0.48703128,0.5235988
1601038486143,-0.5051725,0.7220098,0.0022432683,0.4727553,0.5235988
1601038486163,-0.5123291,0.7299944,-0.006945794,0.45230386,0.5235988
1601038486184,-0.5254237,0.73429316,-0.002840973,0.4298086,0.5235988
1601038486204,-0.53781164,0.73164177,0.01570911,0.4185836,0.5235988
1601038486224,-0.538129,0.73182243,0.027682003,0.41723713,0.5235988
1601038486243,-0.5355695,0.7349421,0.040359076,0.4140007,0.5235988
1601038486264,-0.5356247,0.7355675,0.052944608,0.41139215,0.5235988
1601038486284,-0.53593284,0.73510504,0.06378853,0.4102775,0.5235988
1601038486304,-0.5370177,0.7330433,0.07466208,0.41071284,0.5235988
1601038486323,-0.5380034,0.7297833,0.08535719,0.4131378,0.5235988
1601038486345,-0.5378438,0.727045,0.09457692,0.41615477,0.5235988
1601038486365,-0.5370728,0.7229551,0.10520404,0.42168808,0.5235988
1601038486385,-0.5355814,0.7145443,0.12125464,0.433447,0.5235988
1601038486409,-0.53137964,0.7057049,0.13353254,0.44920522,0.5235988
1601038486426,-0.52560306,0.7040257,0.13920176,0.45685026,0.5235988
1601038486446,-0.521392,0.701807,0.14565612,0.4630352,0.5235988
1601038486465,-0.51992655,0.7070251,0.1417402,0.45793188,0.5235988
1601038486486,-0.5213011,0.71802866,0.13239181,0.4417606,0.5235988
1601038486507,-0.5221996,0.7325465,0.114824325,0.4213058,0.5235988
1601038486526,-0.5215756,0.74919045,0.09179945,0.39780077,0.5235988
1601038486546,-0.5212414,0.7630766,0.072304696,0.37522465,0.5235988
1601038486567,-0.5203502,0.7731925,0.060594395,0.35740358,0.5235988
1601038486587,-0.5217253,0.77704644,0.057373352,0.34743318,0.5235988
1601038486607,-0.5254967,0.77545965,0.05914131,0.34498966,0.5235988
1601038486627,-0.52973187,0.77160287,0.06320792,0.346436,0.5235988
1601038486648,-0.53497535,0.7656831,0.070743665,0.35003728,0.5235988
1601038486669,-0.53995854,0.75793827,0.0781276,0.35758975,0.5235988
1601038486692,-0.5428723,0.7536077,0.077871814,0.3623549,0.5235988
1601038486710,-0.54557073,0.7496791,0.08074437,0.36580625,0.5235988
1601038486729,-0.55476004,0.7429985,0.08087544,0.36558673,0.5235988
1601038486748,-0.571053,0.73064476,0.0812184,0.36532214,0.5235988
1601038486769,-0.5860882,0.72117287,0.07878487,0.36083686,0.5235988
1601038486789,-0.59581727,0.7209528,0.0706403,0.34675464,0.5235988
1601038486810,-0.6044014,0.7175989,0.07246495,0.33837783,0.5235988
1601038486830,-0.612907,0.71150494,0.07617526,0.33511642,0.5235988
1601038486849,-0.61891913,0.7086956,0.0736424,0.33055478,0.5235988
1601038486869,-0.6249792,0.70521414,0.0716009,0.32702795,0.5235988
1601038486892,-0.633402,0.7019444,0.069387496,0.3182159,0.5235988
1601038486910,-0.6462545,0.6974969,0.068137884,0.30201072,0.5235988
1601038486932,-0.6640777,0.6862239,0.07518676,0.28713146,0.5235988
1601038486951,-0.6808604,0.6703737,0.08569262,0.28228533,0.5235988
1601038486971,-0.69106936,0.6629508,0.08582831,0.27486882,0.5235988
1601038486991,-0.6980409,0.65680814,0.084086455,0.2725279,0.5235988
1601038487012,-0.698793,0.65506613,0.08212486,0.2753766,0.5235988
1601038487033,-0.6946652,0.65665203,0.08180441,0.28205743,0.5235988
1601038487053,-0.68495286,0.66031873,0.085378565,0.29585356,0.5235988
1601038487072,-0.67279464,0.66356146,0.09422568,0.3132971,0.5235988
1601038487093,-0.67312443,0.65902084,0.09310438,0.32237652,0.5235988
1601038487113,-0.6822696,0.6515936,0.08339815,0.3209031,0.5235988
1601038487133,-0.69138587,0.64434165,0.07486859,0.31812596,0.5235988
1601038487155,-0.69532377,0.64000857,0.07321755,0.31867394,0.5235988
1601038487177,-0.6934373,0.6420273,0.073298395,0.31870517,0.5235988
1601038487198,-0.6914813,0.64363855,0.073094755,0.3197502,0.5235988
1601038487217,-0.6912694,0.6429298,0.074011095,0.32141906,0.5235988
1601038487237,-0.6917894,0.6417933,0.076487854,0.32199135,0.5235988
1601038487258,-0.6897672,0.63859105,0.090676226,0.32893857,0.5235988
1601038487278,-0.683267,0.6317283,0.12059813,0.34571904,0.5235988
1601038487297,-0.6815867,0.63231134,0.12752071,0.34548578,0.5235988
1601038487314,-0.6829806,0.6350921,0.12120707,0.3398593,0.5235988
1601038487334,-0.68213147,0.63948756,0.122447126,0.3328047,0.5235988
1601038487355,-0.68172485,0.64496464,0.12164325,0.32322553,0.5235988
1601038487374,-0.6789884,0.6479817,0.1239367,0.32207793,0.5235988
1601038487394,-0.67551476,0.6521583,0.12754847,0.31953195,0.5235988
1601038487415,-0.6760933,0.6554779,0.12768395,0.31135735,0.5235988
1601038487436,-0.6808068,0.6556335,0.12771824,0.30055752,0.5235988
1601038487455,-0.68202305,0.65201247,0.13761611,0.30130738,0.5235988
1601038487476,-0.6806106,0.64720374,0.14856128,0.3095579,0.5235988
1601038487498,-0.6885493,0.63409466,0.14808723,0.31920838,0.5235988
1601038487515,-0.6981271,0.6143437,0.14845121,0.33639657,0.5235988
1601038487536,-0.70540684,0.5958953,0.15309086,0.35195622,0.5235988
1601038487556,-0.71585345,0.5851327,0.1611624,0.34525374,0.5235988
1601038487576,-0.72532135,0.58328706,0.1681185,0.3246864,0.5235988
1601038487596,-0.7349502,0.5858392,0.16710378,0.297854,0.5235988
1601038487617,-0.74803716,0.5804083,0.15776208,0.2804956,0.5235988
1601038487638,-0.7544429,0.56180924,0.15812528,0.3003044,0.5235988
1601038487658,-0.75560665,0.54598796,0.16333501,0.3229202,0.5235988
1601038487678,-0.76092875,0.54114,0.15668446,0.32187718,0.5235988
1601038487702,-0.7656249,0.53577703,0.15090108,0.32247543,0.5235988
1601038487720,-0.76788485,0.53188735,0.14896062,0.3244371,0.5235988
1601038487739,-0.769469,0.5305267,0.14800265,0.32334813,0.5235988
1601038487758,-0.7710553,0.5301415,0.14866674,0.31987795,0.5235988
1601038487778,-0.77282244,0.5298827,0.15074007,0.31503525,0.5235988
1601038487798,-0.7741341,0.53016204,0.15327704,0.31008193,0.5235988
1601038487819,-0.7752896,0.53144485,0.15744433,0.30282626,0.5235988
1601038487839,-0.7782005,0.53087264,0.16211577,0.29376298,0.5235988
1601038487860,-0.7796515,0.5283472,0.16548169,0.29258946,0.5235988
1601038487880,-0.77978945,0.5244963,0.17021546,0.2964096,0.5235988
1601038487902,-0.7804247,0.5195335,0.17676966,0.29962417,0.5235988
1601038487920,-0.7824653,0.51616746,0.1805935,0.2978343,0.5235988
1601038487940,-0.7855499,0.51336765,0.18331698,0.292848,0.5235988
1601038487960,-0.78852004,0.5097251,0.1873714,0.28863195,0.5235988
1601038487982,-0.7916688,0.50522906,0.19181055,0.28497863,0.5235988
1601038488000,-0.79532915,0.50007737,0.19584158,0.28110534,0.5235988
1601038488021,-0.7995688,0.49421525,0.19911276,0.27711937,0.5235988
1601038488040,-0.80356336,0.48846024,0.20239714,0.2733641,0.5235988
1601038488063,-0.807169,0.48270684,0.20627873,0.27003944,0.5235988
1601038488080,-0.8106502,0.4766528,0.21047983,0.26710773,0.5235988
1601038488105,-0.8142281,0.47071353,0.2141298,0.26383668,0.5235988
1601038488120,-0.8175284,0.4649903,0.21765913,0.26087508,0.5235988
1601038488141,-0.8205424,0.4594483,0.22139224,0.25807533,0.5235988
1601038488162,-0.82368064,0.45382434,0.22441226,0.25540704,0.5235988
1601038488182,-0.82685447,0.4479036,0.22682518,0.25346482,0.5235988
1601038488203,-0.8300965,0.4416096,0.2297707,0.25124925,0.5235988
